PERMNO,date,Ticker,Price,Shares_outstanding,Stock_return,SP_Return,marketcap,beta
48725,2010-05-28,UNP,71.43,505905,-0.055908,-0.081976,36136794.150000006,0.7895267643903419
48725,2010-06-30,UNP,69.51,505905,-0.026879,-0.053882,35165456.550000004,0.7895267643903419
48725,2010-07-30,UNP,74.67,497565,0.074234,0.068778,37153178.550000004,0.7895267643903419
48725,2010-08-31,UNP,72.94,497565,-0.023169,-0.047449,36292391.1,0.7895267643903419
48725,2010-09-30,UNP,81.8,497565,0.12147,0.087551,40700817.0,0.7895267643903419
48725,2010-10-29,UNP,87.68,493149,0.071883,0.036856,43239304.32,0.7895267643903419
48725,2010-11-30,UNP,90.11,493149,0.027714,-0.00229,44437656.39,0.7895267643903419
48725,2010-12-31,UNP,92.66,493149,0.028299,0.0653,45695186.339999996,0.7895267643903419
48725,2011-01-31,UNP,94.63,493149,0.02126,0.022646,46666689.87,0.7895267643903419
48725,2011-02-28,UNP,95.41,491001,0.008243,0.031957,46846405.41,0.7895267643903419
48725,2011-03-31,UNP,98.33,490657,0.030605,-0.001047,48246302.81,0.7895267643903419
48725,2011-04-29,UNP,103.47,490521,0.052273,0.028495,50754207.87,0.7895267643903419
48725,2011-05-31,UNP,104.97,490657,0.014497,-0.013501,51504265.29,0.7895267643903419
48725,2011-06-30,UNP,104.4,490657,-0.00543,-0.018258,51224590.800000004,0.7895267643903419
48725,2011-07-29,UNP,102.48,488089,-0.018391,-0.021474,50019360.72,0.7895267643903419
48725,2011-08-31,UNP,92.17,488089,-0.100605,-0.056791,44987163.13,0.7895267643903419
48725,2011-09-30,UNP,81.67,488089,-0.11392,-0.071762,39862228.63,0.7895267643903419
48725,2011-10-31,UNP,99.57,483077,0.219175,0.107723,48099976.88999999,0.7895267643903419
48725,2011-11-30,UNP,103.41,483077,0.038566,-0.005059,49954992.57,0.7895267643903419
48725,2011-12-30,UNP,105.94,483077,0.024466,0.008533,51177177.379999995,0.7895267643903419
48725,2012-01-31,UNP,114.31,483077,0.079007,0.043583,55220531.870000005,0.7895267643903419
48725,2012-02-29,UNP,110.25,480068,-0.035517,0.040589,52927497.0,0.7895267643903419
48725,2012-03-30,UNP,107.48,478747,-0.025125,0.031332,51455727.56,0.7895267643903419
48725,2012-04-30,UNP,112.44,476218,0.046148,-0.007497,53545951.92,0.7895267643903419
48725,2012-05-31,UNP,111.4,478747,-0.009249,-0.062651,53332415.800000004,0.7895267643903419
48725,2012-06-29,UNP,119.31,478747,0.071005,0.039555,57119304.57,0.7895267643903419
48725,2012-07-31,UNP,122.61,473608,0.027659,0.012598,58069076.88,0.7895267643903419
48725,2012-08-31,UNP,121.44,473608,-0.009542,0.019763,57514955.519999996,0.7895267643903419
48725,2012-09-28,UNP,118.7,473608,-0.022563,0.024236,56217269.6,0.7895267643903419
48725,2012-10-31,UNP,123.03,470397,0.036479,-0.019789,57872942.910000004,0.7895267643903419
48725,2012-11-30,UNP,122.78,470397,-0.002032,0.002847,57755343.660000004,0.7895267643903419
48725,2012-12-31,UNP,125.72,470397,0.023945,0.007068,59138310.839999996,0.7895267643903419
48725,2013-01-31,UNP,131.46001,470397,0.045657,0.050428,61838394.323970005,0.7895267643903419
48725,2013-02-28,UNP,137.11,469299,0.042979,0.011061,64345585.89000001,0.7895267643903419
48725,2013-03-28,UNP,142.41,469299,0.038655,0.035988,66832870.589999996,0.7895267643903419
48725,2013-04-30,UNP,147.96001,466779,0.038972,0.018086,69064625.50779,0.7895267643903419
48725,2013-05-31,UNP,154.62,466779,0.045012,0.020763,72173368.98,0.7895267643903419
48725,2013-06-28,UNP,154.28,466779,-0.002199,-0.014999,72014664.12,0.7895267643903419
48725,2013-07-31,UNP,158.59,463844,0.027936,0.049462,73561019.96000001,0.7895267643903419
48725,2013-08-30,UNP,153.53999,463844,-0.031843,-0.031298,71218603.12155999,0.7895267643903419
48725,2013-09-30,UNP,155.34,463844,0.011723,0.029749,72053526.96000001,0.7895267643903419
48725,2013-10-31,UNP,151.39999,460569,-0.025364,0.044596,69730141.99431,0.7895267643903419
48725,2013-11-29,UNP,162.03999,460569,0.070277,0.028049,74630596.15430999,0.7895267643903419
48725,2013-12-31,UNP,168.0,460569,0.036781,0.023563,77375592.0,0.7895267643903419
48725,2014-01-31,UNP,174.24001,460569,0.037143,-0.035583,80249547.16569,0.7895267643903419
48725,2014-02-28,UNP,180.38,455058,0.035239,0.043117,82083362.03999999,0.7895267643903419
48725,2014-03-31,UNP,187.66,454093,0.040359,0.006932,85215092.38,0.7895267643903419
48725,2014-04-30,UNP,190.42999,452912,0.014761,0.006201,86248027.63088,0.7895267643903419
48725,2014-05-30,UNP,199.27,453239,0.046421,0.02103,90316935.53,0.7895267643903419
48725,2014-06-30,UNP,99.75,906478,0.001154,0.019058,90421180.5,0.7895267643903419
48725,2014-07-31,UNP,98.31,897428,-0.014436,-0.01508,88226146.68,0.7895267643903419
48725,2014-08-29,UNP,105.27,897428,0.070796,0.037655,94472245.56,0.7895267643903419
48725,2014-09-30,UNP,108.42,897428,0.029923,-0.015514,97299143.76,0.7895267643903419
48725,2014-10-31,UNP,116.45,889099,0.074064,0.023201,103535578.55,0.7895267643903419
48725,2014-11-28,UNP,116.77,889099,0.002748,0.024534,103820090.22999999,0.7895267643903419
48725,2014-12-31,UNP,119.13,889099,0.020211,-0.004189,105918363.86999999,0.7895267643903419
48725,2015-01-30,UNP,117.21,889099,-0.016117,-0.031041,104211293.78999999,0.7895267643903419
48725,2015-02-27,UNP,120.26,881284,0.026022,0.054893,105983213.84,0.7895267643903419
48725,2015-03-31,UNP,108.31,881284,-0.099368,-0.017396,95451870.04,0.7895267643903419
48725,2015-04-30,UNP,106.23,875591,-0.019204,0.008521,93014031.93,0.7895267643903419
48725,2015-05-29,UNP,100.91,878781,-0.05008,0.010491,88677790.71,0.7895267643903419
48725,2015-06-30,UNP,95.37,878781,-0.0549,-0.021012,83809343.97,0.7895267643903419
48725,2015-07-31,UNP,97.59,867692,0.023278,0.019742,84678062.28,0.7895267643903419
48725,2015-08-31,UNP,85.74,867692,-0.121426,-0.062581,74395912.08,0.7895267643903419
48725,2015-09-30,UNP,88.41,867692,0.031141,-0.026443,76712649.72,0.7895267643903419
48725,2015-10-30,UNP,89.35,854121,0.010632,0.082983,76315711.35,0.7895267643903419
48725,2015-11-30,UNP,83.95,854121,-0.060437,5.05e-4,71703457.95,0.7895267643903419
48725,2015-12-31,UNP,78.2,854121,-0.068493,-0.01753,66792262.2,0.7895267643903419
87447,2010-01-29,UPS,57.77,706226,0.006972,-0.036974,40798676.02,0.7895267643903419
87447,2010-02-26,UPS,58.74,706226,0.016791,0.028514,41483715.24,0.7895267643903419
87447,2010-03-31,UPS,64.41,714128,0.096527,0.058796,45996984.48,0.7895267643903419
87447,2010-04-30,UPS,69.14,714128,0.073436,0.014759,49374809.92,0.7895267643903419
87447,2010-05-28,UPS,62.76,720339,-0.092277,-0.081976,45208475.64,0.7895267643903419
87447,2010-06-30,UPS,56.89,720339,-0.093531,-0.053882,40980085.71,0.7895267643903419
87447,2010-07-30,UPS,65.0,720339,0.142556,0.068778,46822035.0,0.7895267643903419
87447,2010-08-31,UPS,63.8,725020,-0.018462,-0.047449,46256276.0,0.7895267643903419
87447,2010-09-30,UPS,66.69,725020,0.045298,0.087551,48351583.8,0.7895267643903419
87447,2010-10-29,UPS,67.34,725020,0.009746,0.036856,48822846.800000004,0.7895267643903419
87447,2010-11-30,UPS,70.13,728907,0.041432,-0.00229,51118247.91,0.7895267643903419
87447,2010-12-31,UPS,72.58,728907,0.034935,0.0653,52904070.06,0.7895267643903419
87447,2011-01-31,UPS,71.62,728907,-0.013227,0.022646,52204319.34,0.7895267643903419
87447,2011-02-28,UPS,73.8,734831,0.030438,0.031957,54230527.8,0.7895267643903419
87447,2011-03-31,UPS,74.32,735259,0.007046,-0.001047,54644448.879999995,0.7895267643903419
87447,2011-04-29,UPS,74.97,735259,0.008746,0.028495,55122367.23,0.7895267643903419
87447,2011-05-31,UPS,73.49,737791,-0.019741,-0.013501,54220260.589999996,0.7895267643903419
87447,2011-06-30,UPS,72.93,737791,-0.00762,-0.018258,53807097.63,0.7895267643903419
87447,2011-07-29,UPS,69.22,737791,-0.050871,-0.021474,51069893.019999996,0.7895267643903419
87447,2011-08-31,UPS,67.39,736582,-0.026437,-0.056791,49638260.98,0.7895267643903419
87447,2011-09-30,UPS,63.15,736582,-0.062917,-0.071762,46515153.3,0.7895267643903419
